custid,custfname,custlname,custphone,custemail,custstate,contactpref,pmtid,addedstamp,updatedstamp,hhi,ismarried,haskids,travelswpet,pronoun
3526,Lennon,Hamilton,(208) 413-4401,lhamilton958@gmail.com,ID,text,134090651311,1/27/22 0:00,,87691,y,y,n,
3527,James,Williams,(385) 714-5140,jwilliams882@hotmail.com,UT,email,,1/27/22 0:00,,,,,,
3528,Adam,York,(208) 787-7721,adamyork25@hotmail.com,ID,email,179004356919,1/27/22 0:00,,,,,,he
3529,Naomi,Gonzalez,(541) 722-8843,naomigonzalez27@icloud.com,OR,text,323316126788,1/27/22 0:00,,127708,y,y,n,
3530,Miles,Mueller,(541) 588-1227,milesmueller95@hotmail.com,OR,email,316553684952,1/27/22 0:00,,152951,y,y,y,
3531,Eliana,Singleton,(801) 987-6245,elianasingleton38@outlook.com,UT,email,437904136371,1/28/22 0:00,,117887,,,n,
3532,Maria,McCormick,(208) 696-5518,mariamccormick96@hotmail.com,ID,text,258115587538,1/28/22 0:00,,174163,y,,,
3533,Sylvester,Lee,(208) 721-4399,sylvesterlee50@outlook.com,ID,text,555051175991,1/28/22 0:00,,139068,n,y,y,
3534,Caleb,Medina,(208) 374-6864,cmedina546@gmail.com,ID,text,716318881784,1/28/22 0:00,,159533,y,y,n,he
3535,Daniel,Bryant,(602) 962-2087,dbryant443@outlook.com,AZ,text,993422606528,1/28/22 0:00,,112473,y,y,,
3536,Jayden,Anderson,(801) 969-6911,jaydenanderson8@icloud.com,UT,email,512228268612,1/28/22 0:00,,,,,,
3537,Emmalynn,Wise,(801) 236-7002,ewise656@yahoo.com,UT,email,184212172368,1/28/22 0:00,,149094,y,y,n,
3538,Knox,Olson,(208) 672-3540,knoxolson78@hotmail.com,ID,text,597947683170,1/28/22 0:00,,182615,,,,he
3539,Sariyah,Bean,(385) 757-3540,,UT,text,660133955101,1/29/22 0:00,,145476,,,y,she
3540,Clinton,Olsen,(602) 583-9581,colsen864@gmail.com,AZ,email,239884456918,1/29/22 0:00,,134013,,,,
3541,Ryan,Sullivan,(801) 369-8386,ryansullivan60@outlook.com,UT,text,137372776150,1/29/22 0:00,,,y,y,n,
3542,Lincoln,Middleton,(208) 948-5436,lincolnmiddleton9@gmail.com,ID,text,295727115887,1/29/22 0:00,,166104,,,n,he
3543,Liliana,Elliott,(208) 330-4577,lilianacamps91@yahoo.com,ID,call,982064598797,1/29/22 0:00,,140938,,,y,she
3544,Emma,Stone,(208) 952-9515,emmastone72@yahoo.com,ID,text,701686063794,1/29/22 0:00,,124343,y,n,y,
3545,Charli,Rivera,(801) 926-2668,charlirivera18@gmail.com,UT,email,651969202901,1/30/22 0:00,,171807,y,y,y,
3546,Connor,Townsend,(208) 784-8998,ctownsend208@yahoo.com,ID,text,805433947587,1/30/22 0:00,,92614,y,,,
3547,Corbin,Walker,(801) 784-7570,cwalker181@yahoo.com,UT,email,126908484435,1/30/22 0:00,,99189,y,y,y,he
3548,Ivy,Hughes,(801) 257-3825,ivyhughes51@icloud.com,UT,call,705665223775,1/30/22 0:00,,,,,,she
3549,Lincoln,Holmes,(310) 790-5075,lholmes900@outlook.com,CA,email,890581633759,1/30/22 0:00,,,y,n,y,he
3550,Holland,Casey,(208) 482-9093,hollandcasey39@icloud.com,ID,text,761445746885,1/30/22 0:00,,159681,n,y,,she
3551,Cali,Woods,(602) 657-1450,cwoods773@gmail.com,AZ,text,622094271449,1/30/22 0:00,,87016,,,y,
3552,Jeremiah,Davidson,(208) 900-1665,jeremiahdavidson1@yahoo.com,ID,email,251691597946,1/30/22 0:00,,127658,y,y,n,he
3553,Mckinley,Jackson,,mjackson794@gmail.com,UT,email,999398508395,1/30/22 0:00,,91173,y,,y,
3554,Savanna,Glass,(208) 434-5012,savannaglass35@yahoo.com,ID,email,516819274973,1/30/22 0:00,,107671,y,n,y,
3555,Jaylene,Owen,(208) 426-2960,jowen925@gmail.com,ID,text,538357851751,1/30/22 0:00,,168800,,,y,
3556,Maren,Holloway,(623) 838-1952,mholloway184@icloud.com,AZ,text,279070668969,1/30/22 0:00,,110470,,,y,
3557,Caroline,Mullins,(208) 555-3131,carolinemullins82@icloud.com,ID,call,987837666772,1/30/22 0:00,,158209,n,y,y,she
3558,Henry,Phelps,(435) 922-4661,hphelps199@icloud.com,UT,email,906112987932,1/30/22 0:00,,132544,y,,y,
3559,Elijah,Daniels,(208) 578-6876,edaniels367@icloud.com,ID,text,262351598204,1/30/22 0:00,,191225,y,y,,he
3560,Beckham,Bradford,(480) 238-2390,bbradford240@yahoo.com,AZ,call,483749516683,1/31/22 0:00,,125678,y,,y,
3561,Rosalie,Berry,(385) 967-1901,rosalieberry57@hotmail.com,UT,email,723721995684,1/31/22 0:00,,,y,y,y,
3562,Pearl,Baker,(208) 336-7810,pearlbaker49@icloud.com,ID,text,262289537426,1/31/22 0:00,,,y,y,y,she
3563,Cody,White,(385) 379-4146,cwhite658@hotmail.com,UT,call,918990676794,2/1/22 0:00,,122300,y,y,,
3564,Griffin,Floyd,(208) 739-2704,griffinfloyd6@gmail.com,ID,text,889257607674,2/1/22 0:00,,157339,y,y,n,
3565,Melissa,Powell,(435) 393-7030,melissapowell72@gmail.com,UT,text,143455232030,2/1/22 0:00,,,,,,
3566,Alayna,Hayes,(801) 378-2751,ahayes237@hotmail.com,UT,text,680758182763,2/1/22 0:00,,,,,,
3567,Meadow,Reyes,(602) 350-3766,mreyes634@snarlywhisper.net,AZ,email,168947628836,2/2/22 0:00,,78065,,y,n,she
3568,Knox,Taylor,(602) 244-3199,knoxtaylor78@icloud.com,AZ,text,867703768878,2/2/22 0:00,,115564,y,y,y,he
3569,Scarlett,Gray,(602) 915-9895,sgray677@hotmail.com,AZ,call,405652717736,2/2/22 0:00,,183016,,,y,she
3570,Charles,Cole,(480) 514-3317,charlescole73@outlook.com,AZ,call,972400999229,2/3/22 0:00,,106953,y,y,,he
3571,Dylan,Dyer,(801) 356-9663,dylandyer100@yahoo.com,UT,text,368507202176,2/3/22 0:00,,176787,,,y,
3572,Gideon,Howard,(208) 880-2368,ghoward429@icloud.com,ID,text,876230756573,2/3/22 0:00,,124506,y,,n,he
3573,Ellie,Moran,(801) 729-2664,emoran229@hotmail.com,UT,email,275599707065,2/4/22 0:00,,,,,y,
3574,Georgia,Butler,(385) 935-4063,georgiabutler15@icloud.com,UT,text,123012977585,2/4/22 0:00,,119875,y,y,y,
3575,Samuel,Payne,(801) 981-1389,samuelpayne39@gmail.com,UT,text,541338271639,2/4/22 0:00,,92570,,y,n,
3576,Jake,Peterson,(208) 944-1212,jakepeterson46@gmail.com,ID,text,433427294129,2/4/22 0:00,,175759,y,n,y,
3577,Tor,Lester,(801) 349-3791,tlester909@hotmail.com,UT,call,676505371323,2/5/22 0:00,,107298,y,y,n,
3578,Margot,Butler,(385) 479-3913,mbutler519@hotmail.com,UT,text,390325797413,2/5/22 0:00,,151000,y,y,,she
3579,Craig,Walter,(208) 622-5306,cwalter446@yahoo.com,ID,email,546228506818,2/5/22 0:00,,145180,y,,,he
3580,Estella,Boone,(480) 439-9873,estellaboone55@gmail.com,AZ,email,172007206256,2/5/22 0:00,,171936,,,,she
3581,Kyler,Wilson,(801) 386-2257,kylerwilson82@icloud.com,UT,call,,2/5/22 0:00,,92755,,,,he
3582,Anna,Eaton,(801) 636-5840,annaeaton67@snarlywhisper.net,UT,text,769826339829,2/5/22 0:00,,77429,,,n,
3583,Elina,Francis,(541) 968-9780,elinafrancis48@outlook.com,OR,call,166651004053,2/5/22 0:00,,,y,y,,she
3584,Aiden,Bell,,abell573@gmail.com,ID,email,381939730009,2/6/22 0:00,,140575,y,y,y,
3585,Zoe,Barrett,(602) 931-2494,zbarrett882@creativedestruction.com,AZ,text,129363129187,2/6/22 0:00,,130593,y,,n,
3586,Emelia,Pruitt,(928) 712-9291,epruitt65@yahoo.com,AZ,text,215651047101,2/6/22 0:00,,141174,y,y,,
3587,Simone,Tyler,(208) 703-2343,simonetyler37@iheartemail.com,ID,text,671234114983,2/6/22 0:00,,170144,y,y,y,
3588,Nicholas,Ortiz,(208) 458-2134,nortiz981@gmail.com,ID,call,946445832932,2/6/22 0:00,,293255,,y,y,
3589,Kailey,Cochran,(385) 379-9743,kcochran704@yahoo.com,UT,text,826144864213,2/6/22 0:00,,71340,n,n,,she
3590,Lennon,Dunn,(385) 278-7042,ldunn240@outlook.com,UT,email,637213302099,2/6/22 0:00,,133364,y,y,,
3591,Alina,Morgan,(602) 698-5334,alinamorgan46@believecoase.com,AZ,,629345627356,2/6/22 0:00,,135757,,n,y,she
3592,River,Davis,(714) 537-6382,riverdavis9@hotmail.com,CA,email,976737121480,2/6/22 0:00,,132463,y,y,,she
3593,Ana,Shaffer,(619) 853-4938,anashaffer70@gmail.com,CA,text,688546142217,2/6/22 0:00,,,,,n,she
3594,Solomon,Norris,(208) 965-8067,solomonnorris10@gmail.com,ID,text,668553796672,2/6/22 0:00,,376125,y,y,n,he
3595,Leah,Pruitt,(208) 236-7757,lpruitt554@witsend.com,ID,call,716720438325,2/6/22 0:00,,,,,,
3596,Serena,Randolph,(208) 789-1630,serenarandolph35@yahoo.com,ID,text,856403622195,2/6/22 0:00,,155344,y,y,,she
3597,Della,Gomez,(208) 554-6528,dellagomez70@gmail.com,ID,call,241343210133,2/6/22 0:00,,96912,,,,she
3598,Aniyah,Cruz,(623) 898-4277,aniyahcruz4@gmail.com,AZ,email,564517794328,2/6/22 0:00,,178839,y,n,n,she
3599,Henry,Norman,(385) 686-5453,hnorman942@creativedestruction.com,UT,call,232005213013,2/6/22 0:00,,122557,y,n,y,
3600,Gabriel,Morris,(208) 551-9044,gabrielmorris19@gmail.com,ID,text,305885582831,2/6/22 0:00,,124937,n,,,he
3601,Logan,Richard,(520) 784-2422,loganrichard83@gmail.com,AZ,call,526133402460,2/6/22 0:00,,183090,y,,y,he
3602,Packer,Christian,(385) 415-4571,packerchristian17@hotmail.com,UT,text,923816767786,2/6/22 0:00,,151119,,,,he
3603,Luke,Chandler,(602) 890-3262,lchandler902@yahoo.com,AZ,text,125866367936,2/6/22 0:00,,82926,n,n,n,
3604,Sebastian,Drake,(602) 457-4781,sebastiandrake64@gmail.com,AZ,email,994159227995,2/7/22 0:00,,91469,y,n,,
3605,Colin,Sims,(801) 454-9028,colinsims11@believecoase.com,UT,text,652165094376,2/7/22 0:00,,141209,,,y,
3606,Dave,Gonzales,,dgonzales776@gmail.com,ID,email,312659394299,2/7/22 0:00,,125516,y,n,y,he
3607,Connor,Williams,(509) 552-3099,connorwilliams34@gmail.com,WA,email,286039616295,2/7/22 0:00,,164742,y,y,y,
3608,Keily,Quinn,(208) 640-6501,keilyquinn91@gmail.com,ID,text,644945424520,2/7/22 0:00,,139390,n,n,y,
3609,Kendall,Hood,(208) 269-6057,khood209@outlook.com,ID,call,373434310304,2/7/22 0:00,,148482,,,y,
3610,Evan,Carter,(208) 246-2503,ecarter194@yahoo.com,ID,email,934995123538,2/8/22 0:00,,189662,n,,n,he
3611,Carolyn,Murphy,(307) 570-8916,carolynmurphy39@icloud.com,WY,,411704931004,2/8/22 0:00,,130706,y,n,y,
3612,Clare,Whitaker,(208) 619-6768,cwhitaker461@yahoo.com,ID,text,807664876391,2/8/22 0:00,,166370,y,y,y,she
3613,Lucas,Hayes,(602) 958-9150,lucashayes29@gmail.com,AZ,text,443170767651,2/8/22 0:00,,109527,y,n,y,
3614,Malcolm,Bean,(385) 646-7351,mbean51@yahoo.com,UT,,737673113442,2/9/22 0:00,,62877,y,y,n,
3615,T.J.,Hickman,(602) 434-4179,thickman898@gmail.com,AZ,,294376435195,2/9/22 0:00,,147458,y,n,y,he
3616,Emma,Francis,(623) 647-2950,emmafrancis21@yahoo.com,AZ,email,263288768890,2/9/22 0:00,,129685,,,n,
3617,Carly,Ball,(602) 801-1747,cball405@yahoo.com,AZ,email,281958050608,2/9/22 0:00,,126903,y,y,,she
3618,William,Branch,(385) 884-2365,williambranch59@gmail.com,UT,text,459754281791,2/9/22 0:00,,148925,y,y,,
3619,Saige,Gutierrez,,saigegutierrez94@yahoo.com,UT,email,789180439097,2/10/22 0:00,,131643,y,y,y,
3620,Russell,Potter,(208) 344-9984,rpotter825@yahoo.com,ID,email,167944944424,2/10/22 0:00,,,y,y,,he
3621,Carly,Torres,(801) 341-8518,carlytorres31@outlook.com,UT,call,787533228361,2/10/22 0:00,,82415,y,,n,
3622,Reina,Turner,(801) 865-2656,reinaturner43@outlook.com,UT,text,738216046753,2/10/22 0:00,,140907,y,,n,she
3623,Harvey,Watts,(602) 811-2076,harveywatts96@icloud.com,AZ,,762097318220,2/10/22 0:00,,269336,,,n,
3624,William,Davis,(208) 234-1811,williamdavis11@gmail.com,ID,text,926352887676,2/10/22 0:00,,111711,,y,y,
3625,Madalynn,Figueroa,(208) 388-5881,madalynnfigueroa11@snarlywhisper.net,ID,email,,2/11/22 0:00,,100313,y,n,y,
3626,Carson,Lewis,(602) 723-1298,clewis275@yahoo.com,AZ,call,879619136175,2/11/22 0:00,,136335,y,y,n,
3627,Nolan,Hayes,(801) 711-2760,nolanhayes34@yahoo.com,UT,email,486425368242,2/11/22 0:00,,170458,y,y,y,he
3628,Ella,Lopez,(801) 721-1303,elopez831@icloud.com,UT,call,946216688985,2/11/22 0:00,,118036,,,n,
3629,Greg,Hoover,(208) 345-9658,greghoover31@yahoo.com,ID,text,720982511721,2/11/22 0:00,,,,,,he
3630,Harper,Miles,(801) 569-2255,hmiles734@outlook.com,UT,call,755051063453,2/11/22 0:00,,141988,n,,n,
3631,Isaac,Hayes,(801) 440-2073,isaachayes61@gmail.com,UT,text,153623317745,2/11/22 0:00,,124028,y,n,n,
3632,Jesse,Holland,(435) 387-1240,jholland2@creativedestruction.com,UT,call,290145762122,2/11/22 0:00,,,,,,
3633,Elijah,McDowell,(208) 465-4216,emcdowell656@hotmail.com,ID,,436167979734,2/11/22 0:00,,115398,y,n,n,
3634,Lila,Peterson,(480) 949-4569,lpeterson185@yahoo.com,AZ,text,582308113247,2/11/22 0:00,,142895,y,n,,
3635,James,Stephenson,(435) 710-5278,jstephenson94@gmail.com,UT,email,181118864126,2/11/22 0:00,,120374,y,y,n,
3636,Brandon,Ortiz,(208) 443-1083,brandonortiz26@yahoo.com,ID,text,341779361259,2/12/22 0:00,,142949,y,y,y,
3637,Casey,Hardy,(602) 575-2491,chardy359@yahoo.com,AZ,email,364628162557,2/12/22 0:00,,99635,,y,,
3638,Isla,Gordon,(208) 495-3176,igordon845@gmail.com,ID,text,467577943268,2/12/22 0:00,,,,,,
3639,Ivy,Beck,(520) 854-7927,ibeck82@gmail.com,AZ,text,591342833493,2/12/22 0:00,,134001,y,y,y,
3640,Janelle,Mann,(801) 924-2769,janellemann97@hotmail.com,UT,,813914620732,2/12/22 0:00,,131113,y,y,y,
3641,Kailyn,Molina,(208) 467-5506,kmolina164@gmail.com,ID,text,221745951251,2/12/22 0:00,,115436,,n,y,
3642,Christian,Patterson,(208) 737-1902,cpatterson217@hotmail.com,ID,text,486098806675,2/12/22 0:00,,145405,y,y,n,
3643,Vivian,Gonzalez,(435) 401-5396,vgonzalez974@hotmail.com,UT,call,993727568176,2/12/22 0:00,,172807,y,n,n,
3644,Nora,Mitchell,(208) 807-7944,noramitchell55@yahoo.com,ID,email,891067906207,2/12/22 0:00,,191854,y,n,y,
3645,Matthew,Dixon,(702) 726-8826,mdixon418@yahoo.com,NV,email,536710307151,2/12/22 0:00,,106452,y,n,y,he
3646,Jaxon,Jones,(208) 625-6399,jaxonjones27@gmail.com,ID,call,133332588079,2/12/22 0:00,,190777,n,y,n,
3647,Lydia,McGee,(208) 512-6182,lydiamcgee44@gmail.com,ID,email,706040489187,2/12/22 0:00,,139639,y,y,n,
3648,Amber,Norman,(602) 861-3933,anorman267@outlook.com,AZ,email,713401014030,2/12/22 0:00,,168413,y,n,n,she
3649,Averie,Wiley,(480) 239-9493,averiewiley88@outlook.com,AZ,call,737693904770,2/12/22 0:00,,150221,y,y,n,
3650,Hannah,Bartlett,(602) 519-9254,hbartlett667@gmail.com,AZ,email,152566370799,2/12/22 0:00,,98465,,,,she
3651,Maya,Harrington,(208) 774-5391,mayaharrington99@believecoase.com,ID,email,120586311929,2/12/22 0:00,,110275,y,n,y,
3652,Scott,McDaniel,(208) 477-3859,smcdaniel228@hotmail.com,ID,email,592595194241,2/12/22 0:00,,121663,n,,,
3653,William,Torres,(520) 372-3312,williamtorres59@hotmail.com,AZ,call,587658066161,2/12/22 0:00,,144295,y,,,
3654,Trevor,Pittman,(801) 809-1092,trevorpittman36@outlook.com,UT,call,963740038661,2/12/22 0:00,,143957,y,n,,
3655,Austin,Castillo,(208) 602-3088,acastillo409@gmail.com,ID,call,848742384408,2/12/22 0:00,,82582,y,y,y,
3656,Ryan,Perez,(435) 590-4898,ryanperez42@outlook.com,UT,call,183535834759,2/13/22 0:00,,184121,n,n,n,
3657,Palmer,Bowers,(435) 981-7942,palmerbowers87@hotmail.com,UT,text,775592570577,2/13/22 0:00,,,,,,
3658,Catalina,Yates,(801) 288-8162,cyates449@icloud.com,UT,text,656328926856,2/13/22 0:00,,169601,,,y,
3659,Saige,Jackson,(435) 317-3303,sjackson101@gmail.com,UT,call,108933010360,2/13/22 0:00,,,y,y,n,she
3660,Leighton,Brown,(208) 468-9106,lbrown743@gmail.com,ID,email,307647607668,2/13/22 0:00,,,,,,
3661,Joseph,Lester,(208) 244-1499,jlester281@snarlywhisper.net,ID,text,665017340844,2/13/22 0:00,,110506,,,y,he
3662,Dylan,Sweeney,(385) 731-2860,dsweeney438@yahoo.com,UT,text,534075612052,2/13/22 0:00,,162154,y,y,y,
3663,Logan,Perez,(801) 671-8084,loganperez20@yahoo.com,UT,text,970902800765,2/13/22 0:00,,237265,y,,,he
3664,Mike,Morales,(801) 705-1838,mmorales698@yahoo.com,UT,text,459114335814,2/13/22 0:00,,223839,n,,y,
3665,Malia,James,(801) 955-3576,mjames973@outlook.com,UT,text,795515351362,2/13/22 0:00,,184358,,n,n,
3666,Paul,Ramirez,(208) 961-1680,paulramirez6@snarlywhisper.net,ID,text,218251785271,2/13/22 0:00,,153933,y,y,n,he
3667,Mike,Bridges,(503) 541-2810,mikebridges43@gmail.com,OR,text,445654124173,2/13/22 0:00,,,y,y,y,
3668,Sophia,Thompson,(208) 235-7502,sophiathompson95@gmail.com,ID,email,547285980717,2/13/22 0:00,,194763,y,y,,she
3669,Brielle,Porter,,bporter957@icloud.com,UT,email,382465870088,2/13/22 0:00,,79863,y,y,y,she
3670,Amia,Keller,(801) 774-5188,amiakeller39@yahoo.com,UT,email,138397719400,2/13/22 0:00,,86874,y,y,y,
3671,Brayden,Wilson,(602) 611-1683,braydenwilson19@yahoo.com,AZ,,902346577188,2/13/22 0:00,,162438,y,y,,
3672,Arlo,Austin,(208) 559-6221,aaustin568@yahoo.com,ID,text,584761650205,2/13/22 0:00,,121237,y,y,,
3673,Louisa,Davis,(435) 851-6820,louisadavis24@outlook.com,UT,text,892691786887,2/13/22 0:00,,124472,y,y,n,
3674,Allyson,Snyder,(208) 990-9507,allysonsnyder83@yahoo.com,ID,email,933266566068,2/14/22 0:00,,73065,,,y,she
3675,Burton,Perry,(541) 669-3817,bperry577@outlook.com,OR,text,886936034970,2/14/22 0:00,,133492,y,y,n,he
3676,Christian,Rodriguez,(623) 513-6745,crodriguez934@yahoo.com,AZ,text,190497760345,2/14/22 0:00,,166642,y,n,n,he
3677,Madeline,Webb,(208) 986-2777,madelinewebb7@gmail.com,ID,text,994268405950,2/14/22 0:00,,140441,,,y,she
3678,Silas,Vance,(435) 348-8393,svance798@gmail.com,UT,text,165580561314,2/14/22 0:00,,158735,y,y,,he
3679,Neal,Knight,(208) 985-6922,nealknight87@hotmail.com,ID,email,607735522030,2/15/22 0:00,,126219,,,,
3680,Amirah,Zimmerman,(801) 357-1172,amirahzimmerman17@gmail.com,UT,call,292336834912,2/15/22 0:00,,110236,,,y,she
3681,Clint,Taylor,(208) 667-3846,clinttaylor7@yahoo.com,ID,text,619392222227,2/16/22 0:00,,,,,,he
3682,Rory,Barnett,(208) 284-5774,rbarnett122@yahoo.com,ID,text,806618922390,2/16/22 0:00,,128036,y,n,n,
3683,Claire,Barron,(602) 425-6175,cbarron560@yahoo.com,AZ,text,630556839259,2/16/22 0:00,,157433,y,y,y,she
3684,Jarvis,Graham,(801) 404-7482,jarvisgraham43@gmail.com,UT,text,644507643307,2/16/22 0:00,,150848,y,n,,
3685,Marina,Rowe,,mrowe436@gmail.com,UT,email,417153311799,2/16/22 0:00,,173837,y,y,,she
3686,Charlotte,Gutierrez,(208) 737-1070,charlottegutierrez76@hotmail.com,ID,text,527817158652,2/17/22 0:00,,162632,n,,n,
3687,Brandon,Branch,(602) 652-2408,,AZ,call,873315253010,2/17/22 0:00,,146359,y,n,,
3688,Lane,Leonard,(801) 238-3357,lleonard540@gmail.com,UT,text,581099023227,2/17/22 0:00,,,y,y,y,he
3689,Atlas,Bradley,(208) 558-4419,abradley714@outlook.com,ID,text,358856041361,2/17/22 0:00,,125611,y,n,y,he
3690,Cam,Wright,,camwright80@outlook.com,ID,email,102205474119,2/18/22 0:00,,133820,y,n,n,
3691,Aliza,Perkins,(208) 780-2627,alizaperkins97@outlook.com,ID,text,753846154007,2/18/22 0:00,,186311,y,y,y,she
3692,Ashton,Harrell,,aharrell166@gmail.com,ID,email,149891618517,2/18/22 0:00,,166640,y,n,n,
3693,Sebastian,Gonzales,(801) 597-4434,sebastiangonzales65@yahoo.com,UT,email,263489450481,2/18/22 0:00,,120017,y,y,y,he
3694,Jay,Lee,(385) 681-1608,jaylee48@icloud.com,UT,call,602574983109,2/18/22 0:00,,177348,,,,
3695,Natasha,Peters,(208) 237-3674,npeters225@creativedestruction.com,ID,text,669016661001,2/18/22 0:00,,,n,n,n,
3696,Renata,Holloway,(435) 435-5205,renataholloway87@yahoo.com,UT,text,732160820120,2/18/22 0:00,,,,,,she
3697,Kenneth,McKenzie,(208) 534-7795,kennethmckenzie13@hotmail.com,ID,text,671528805256,2/18/22 0:00,,,y,y,n,he
3698,Kallie,Weeks,(509) 872-6119,kweeks249@hotmail.com,WA,text,,2/18/22 0:00,,251936,y,n,n,she
3699,Sutton,Armstrong,(208) 661-1187,suttonarmstrong64@yahoo.com,ID,call,837692080785,2/18/22 0:00,,,,,,
3700,Hallie,Young,(208) 899-1540,hallieyoung93@yahoo.com,ID,text,638916098299,2/19/22 0:00,,,,,,
3701,Eleanor,Mitchell,(520) 649-3175,emitchell894@gmail.com,AZ,text,411558478504,2/19/22 0:00,,,,,,
3702,Cora,Wright,(307) 443-3801,cwright46@yahoo.com,WY,email,614618454844,2/19/22 0:00,,93349,y,y,y,
3703,Regina,Patton,(406) 362-8207,rpatton941@outlook.com,MT,call,869618400150,2/19/22 0:00,,156122,y,n,n,
3704,Parker,Eaton,,peaton193@gmail.com,AZ,email,524174190066,2/19/22 0:00,,177484,,,y,
3705,Astrid,Adams,(435) 618-1135,astridadams62@icloud.com,UT,email,352784125382,2/19/22 0:00,,,y,n,n,she
3706,Trent,Bradley,(208) 706-3151,trentbradley42@outlook.com,ID,text,303668663035,2/20/22 0:00,,182501,,n,n,he
3707,James,Lucas,(602) 370-9829,jameslucas38@hotmail.com,AZ,email,820646934799,2/20/22 0:00,,131822,,,n,he
3708,Paula,Moore,(385) 774-9052,pmoore402@gmail.com,UT,email,738633721042,2/20/22 0:00,,96511,y,y,,she
3709,Dylan,Shields,(208) 831-8852,dshields374@yahoo.com,ID,email,707377012388,2/20/22 0:00,,138780,y,y,y,
3710,Michelle,Sullivan,(602) 749-9954,michellesullivan9@gmail.com,AZ,text,417684656803,2/20/22 0:00,,130156,y,,n,she
3711,Ashton,Hamilton,(385) 743-2988,ashtonhamilton54@hotmail.com,UT,text,140567413364,2/20/22 0:00,,166094,y,y,,
3712,Camryn,James,,cjames411@yahoo.com,UT,email,788563994676,2/20/22 0:00,,154289,y,y,y,
3713,April,Perez,(602) 448-8105,aperez747@yahoo.com,AZ,,355360474854,2/20/22 0:00,,306979,,,,she
3714,Sierra,Robinson,(801) 222-5928,sierrarobinson66@outlook.com,UT,call,596297102085,2/20/22 0:00,,,,,,she
3715,Josiah,Wilson,(435) 758-1645,josiahwilson63@gmail.com,UT,email,855379893703,2/20/22 0:00,,123310,y,n,y,
3716,Melanie,Combs,(208) 318-3055,melaniecombs96@yahoo.com,ID,text,794384639778,2/20/22 0:00,,73990,y,,y,she
3717,Salma,Hernandez,(208) 579-3882,salmahernandez91@yahoo.com,ID,text,564987826145,2/20/22 0:00,,140318,,,n,she
3718,Jesse,Glover,,jesseglover4@icloud.com,ID,,734455578078,2/20/22 0:00,,161082,y,y,,he
3719,Simone,Dyer,(208) 425-2247,simonedyer72@iheartemail.com,ID,text,438027972280,2/20/22 0:00,,,,,,
3720,Benjamin,Durham,(801) 833-3096,bdurham581@icloud.com,UT,text,369092465078,2/20/22 0:00,,111429,y,y,,
3721,Jack,Grant,(208) 718-4402,jackgrant51@yahoo.com,ID,email,914195051470,2/21/22 0:00,,278177,,y,y,
3722,Cooper,Reyes,(208) 407-4452,cooperreyes28@outlook.com,ID,text,948364342146,2/21/22 0:00,,,y,y,n,
3723,Luke,Richard,(602) 955-2274,lukerichard76@outlook.com,AZ,text,666605459550,2/22/22 0:00,,182738,n,y,n,he
3724,Ella,Roberts,(602) 423-3641,ellaroberts43@gmail.com,AZ,call,487160195639,2/22/22 0:00,,188379,,,n,she
3725,Wes,Mathis,(602) 777-2910,wmathis17@gmail.com,AZ,text,447119236048,2/22/22 0:00,,161758,,,y,he
3726,Jessie,Torres,(385) 381-1946,jtorres693@believecoase.com,UT,text,664300198088,2/22/22 0:00,,122104,y,y,y,
3727,Addisyn,Castillo,(602) 583-6030,addisyncastillo52@yahoo.com,AZ,text,863738078026,2/22/22 0:00,,,y,n,y,
3728,Keira,Gonzalez,(602) 972-4544,kgonzalez857@outlook.com,AZ,text,342786843973,2/22/22 0:00,,,,,y,
3729,Miriam,Olson,(208) 443-4039,molson673@hotmail.com,ID,call,311468926323,2/23/22 0:00,,157625,y,n,y,
3730,Noah,Dixon,(435) 471-3689,noahdixon95@icloud.com,UT,email,612687341256,2/23/22 0:00,,142356,,y,y,
3731,Hunter,Gomez,(208) 504-2141,huntergomez50@gmail.com,ID,call,804676823798,2/23/22 0:00,,148324,y,y,n,
3732,Aiden,Adams,(801) 771-9615,aadams614@gmail.com,UT,call,207160453998,2/24/22 0:00,,,y,,y,
3733,Alena,Lowe,(435) 547-3128,alowe4@yahoo.com,UT,call,565419885903,2/24/22 0:00,,137522,y,y,n,she
3734,Damien,Perkins,(385) 826-5270,dperkins636@yahoo.com,UT,call,726842621411,2/24/22 0:00,,126998,,y,n,
3735,Violet,Moody,(480) 858-7579,vmoody734@gmail.com,AZ,text,502629606835,2/24/22 0:00,,175345,,,,
3736,Jayla,Nichols,(602) 734-7644,,,call,764531608896,2/24/22 0:00,,,,,,she
3737,Collins,Rowe,(801) 802-6276,collinscamps81@hotmail.com,UT,call,440861066882,2/25/22 0:00,,,y,y,y,
